timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
1614484000,1614484000,0.6988722,4.0249665e-06,0.09479484,1.0007463,0.0009977068,1.0,1
1614580000,1614580000,0.6988009,4.0049044e-06,0.09119105,1.0007491,0.000923287,1.0,1
1614684000,1614684000,0.6987167,3.976849e-06,0.18315947,1.0007498,0.003724695,1.0,1
1614780000,1614780000,0.6986478,3.954018e-06,0.13671696,1.0007559,0.0020752677,1.0,1
1614884000,1614884000,0.6986114,3.928992e-06,0.07274639,1.0007607,0.00058755715,1.0,1
1614980000,1614980000,0.6985684,3.903127e-06,0.19311754,1.0007646,0.0041406546,1.0,1
1615084000,1615084000,0.69851995,3.878348e-06,0.12994853,1.0007597,0.0018748667,1.0,1
1615180000,1615180000,0.6985232,3.8531116e-06,0.018623052,1.0007602,3.850607e-05,1.0,1
1615276000,1615276000,0.69852227,3.8278963e-06,-0.05252329,1.0007689,0.00030628627,1.0,1
1615380000,1615380000,0.6985126,3.800506e-06,-0.032128885,1.0007704,0.000114607836,1.0,1
1615484000,1615484000,0.69847935,3.7793445e-06,0.105146185,1.000763,0.0012274768,1.0,1
1615580000,1615580000,0.69845915,3.7578673e-06,-0.06139215,1.0007558,0.0004184611,1.0,1
1615684000,1615684000,0.6984919,3.737625e-06,-0.044637736,1.0007513,0.00022122572,1.0,1
1615780000,1615780000,0.6985246,3.7196655e-06,-0.08886623,1.0007492,0.0008768104,1.0,1
1615884000,1615884000,0.6985436,3.6946008e-06,-0.01327347,1.0007405,1.9561629e-05,1.0,1
1615980000,1615980000,0.69855386,3.674688e-06,-0.12348032,1.0007365,0.0016929077,1.0,1
1616084000,1616084000,0.6985577,3.6533193e-06,-0.056066416,1.0007285,0.00034901718,1.0,1
1616180000,1616180000,0.69859236,3.6341128e-06,-0.124201365,1.0007277,0.0017127513,1.0,1
1616284000,1616284000,0.6986172,3.6107908e-06,0.0055575147,1.0007216,3.4292998e-06,1.0,1
1616380000,1616380000,0.6986448,3.5896908e-06,-0.12854713,1.0007178,0.0018347236,1.0,1
1616484000,1616484000,0.6986651,3.5698108e-06,-0.10042925,1.0007118,0.0011198734,1.0,1
1616580000,1616580000,0.698671,3.5544842e-06,-0.034345046,1.0007097,0.00013097175,1.0,1
1616684000,1616684000,0.698707,3.5327396e-06,-0.020905301,1.0007043,4.8524897e-05,1.0,1
1616780000,1616780000,0.69870615,3.5130638e-06,-0.030229,1.0006993,0.00010146155,1.0,1
1616884000,1616884000,0.6987399,3.492163e-06,-0.13990423,1.000694,0.0021732908,1.0,1
1616980000,1616980000,0.6987524,3.4755542e-06,0.027128853,1.0006925,8.1718375e-05,1.0,1
1617084000,1617084000,0.69877577,3.4600666e-06,-0.056312762,1.0006872,0.00035210548,1.0,1
1617180000,1617180000,0.6987877,3.443991e-06,0.10232149,1.0006853,0.0011625019,1.0,1
1617284000,1617284000,0.6988091,3.4290015e-06,-0.021811562,1.0006816,5.282446e-05,1.0,1
1617380000,1617380000,0.6988266,3.4110599e-06,-0.056089394,1.0006799,0.0003493203,1.0,1
1617476000,1617476000,0.6988283,3.393413e-06,0.022497892,1.0006751,5.620152e-05,1.0,1
1617580000,1617580000,0.6988518,3.3768997e-06,0.027190201,1.000671,8.209014e-05,1.0,1
1617684000,1617684000,0.6989006,3.3583942e-06,-0.04336068,1.0006682,0.0002087659,1.0,1
1617780000,1617780000,0.69893193,3.3415415e-06,-0.13892514,1.000667,0.0021430366,1.0,1
1617884000,1617884000,0.6989563,3.3235578e-06,-0.020897787,1.0006617,4.849208e-05,1.0,1
1617980000,1617980000,0.6989555,3.309473e-06,0.002204936,1.0006577,5.3983854e-07,1.0,1
1618084000,1618084000,0.69897574,3.2943158e-06,-0.12631753,1.0006534,0.0017717445,1.0,1
1618180000,1618180000,0.6990282,3.2784953e-06,-0.07671841,1.0006553,0.00065354,1.0,1
1618276000,1618276000,0.6990507,3.2628527e-06,-0.08569647,1.000652,0.0008154556,1.0,1
1618380000,1618380000,0.6990547,3.2483326e-06,0.083447635,1.0006473,0.00077322253,1.0,1
